Node,X,Y,Z,Thickness,Theta,Radius,Alpha
280.0,8.07123566,12.643384,0.9999999999999997,0.145,327.44680719692434,15.000000135023718,
281.0,7.208726409999999,13.1542492,0.9999999999999997,0.145,331.27659597763784,15.000000282331067,
282.0,6.314021589999999,13.6063633,0.9999999999999996,0.145,335.1063817937995,14.99999969635243,
283.0,5.391116619999999,13.9977093,0.9999999999999993,0.145,338.93617029944227,15.000000135258224,
284.0,4.444133759999999,14.3265371,0.9999999999999993,0.145,342.76595687111785,14.999999671814935,
285.0,3.477302309999999,14.5913801,0.9999999999999993,0.145,346.59574459991103,15.000000152593577,
286.0,2.494940279999999,14.7910538,0.9999999999999993,0.145,350.42553205457614,14.99999998384203,
287.0,1.5014353999999992,14.9246674,0.9999999999999991,0.145,354.25531911789756,15.00000017536653,
288.0,0.5012246369999992,14.9916239,0.9999999999999991,0.145,358.0851065088109,15.000000443192894,
289.0,-0.5012246370000008,14.9916239,0.9999999999999991,0.145,1.9148934911891047,15.000000443192894,
290.0,-1.501435400000001,14.9246674,0.999999999999999,0.145,5.7446808821025,15.00000017536653,
291.0,-2.4949402800000007,14.7910538,0.999999999999999,0.145,9.574467945423862,14.99999998384203,
292.0,-3.4773023100000007,14.5913801,0.9999999999999989,0.145,13.40425540008897,15.000000152593577,
293.0,-4.444133760000001,14.3265371,0.9999999999999989,0.145,17.23404312888215,14.999999671814935,
294.0,-5.391116620000001,13.9977093,0.9999999999999988,0.145,21.06382970055779,15.000000135258224,
295.0,-6.314021590000001,13.6063633,0.9999999999999988,0.145,24.893618206200472,14.99999969635243,
296.0,-7.208726410000001,13.1542492,0.9999999999999988,0.145,28.72340402236216,15.000000282331069,
297.0,-8.07123566,12.643384,0.9999999999999988,0.145,32.55319280307566,15.000000135023718,
298.0,-8.8976965,12.0760508,0.9999999999999987,0.145,36.38297972831572,15.00000019767643,
299.0,-9.68441772,11.4547825,0.9999999999999988,0.145,40.21276690707293,14.999999623258537,
300.0,-10.427886,10.7823553,0.9999999999999987,0.145,44.04255194061375,14.999999741481135,
301.0,-11.1247816,10.0617714,0.9999999999999987,0.145,47.87233919579421,15.000000311785213,
302.0,-11.7719908,9.29624844,0.9999999999999988,0.145,51.7021273923138,15.0000000817829,
303.0,-12.3666239,8.48920631,0.9999999999999987,0.145,55.53191629394405,15.000000348593163,
304.0,-12.906024,7.644249439999999,0.9999999999999988,0.145,59.361703386853776,15.00000016631721,
305.0,-13.3877821,6.765151979999999,0.9999999999999988,0.145,63.19148795358353,14.999999695652608,
306.0,-13.8097486,5.855839249999999,0.9999999999999988,0.145,67.02127661192583,15.000000323901414,
307.0,-14.1700363,4.920372959999999,0.9999999999999988,0.145,70.85106340348244,14.999999960293895,
308.0,-14.4670372,3.962930919999999,0.9999999999999989,0.145,74.68085103224439,14.999999560762523,
309.0,-14.6994257,2.987789869999999,0.9999999999999989,0.145,78.51063804278738,15.000000140569837,
310.0,-14.8661623,1.999304289999999,0.999999999999999,0.145,82.3404256742727,14.999999972465123,
311.0,-14.9665031,1.0018894699999992,0.999999999999999,0.145,86.17021288359035,14.999999918413549,
312.0,-15.0,-8.572527594031473e-16,0.9999999999999991,0.145,90.0,15.0,
313.0,-14.9665031,-1.001889470000001,0.9999999999999992,0.145,93.82978711640962,14.999999918413549,
314.0,-14.8661623,-1.9993042900000009,0.9999999999999992,0.145,97.6595743257273,14.999999972465123,
315.0,-14.6994257,-2.9877898700000007,0.9999999999999993,0.145,101.48936195721265,15.000000140569837,
316.0,-14.4670372,-3.9629309200000007,0.9999999999999993,0.145,105.31914896775558,14.999999560762523,
317.0,-14.1700363,-4.920372960000001,0.9999999999999994,0.145,109.14893659651756,14.999999960293895,
318.0,-13.8097486,-5.855839250000001,0.9999999999999994,0.55,112.9787233880742,15.000000323901414,
319.0,-13.3877821,-6.765151980000001,0.9999999999999997,0.55,116.80851204641647,14.99999969565261,
320.0,-12.906024,-7.644249440000001,0.9999999999999997,0.55,120.63829661314622,15.00000016631721,
321.0,-12.3666239,-8.48920631,0.9999999999999998,0.5500000000000002,124.46808370605592,15.000000348593163,
322.0,-11.7719908,-9.29624844,0.9999999999999999,0.145,128.2978726076862,15.0000000817829,
323.0,-11.1247816,-10.0617714,1.0,0.145,132.12766080420582,15.000000311785213,
324.0,-10.427886,-10.7823553,1.0,0.145,135.95744805938622,14.999999741481135,
325.0,-9.68441772,-11.4547825,1.0000000000000002,0.145,139.78723309292704,14.999999623258537,
326.0,-8.8976965,-12.0760508,1.0000000000000002,0.145,143.61702027168428,15.00000019767643,
327.0,-8.07123566,-12.643384,1.0000000000000002,0.145,147.44680719692434,15.000000135023718,
328.0,-7.208726409999999,-13.1542492,1.0000000000000004,0.145,151.27659597763784,15.000000282331067,
329.0,-6.314021589999999,-13.6063633,1.0000000000000004,0.145,155.10638179379953,14.99999969635243,
330.0,-5.391116619999999,-13.9977093,1.0000000000000004,0.145,158.93617029944227,15.000000135258224,
331.0,-4.444133759999999,-14.3265371,1.0000000000000007,0.145,162.76595687111785,14.999999671814935,
332.0,-3.477302309999999,-14.5913801,1.0000000000000007,0.145,166.59574459991103,15.000000152593577,
333.0,-2.494940279999999,-14.7910538,1.0000000000000009,0.145,170.42553205457614,14.99999998384203,
334.0,-1.5014353999999992,-14.9246674,1.0000000000000009,0.145,174.25531911789753,15.00000017536653,
335.0,-0.501224636999999,-14.9916239,1.0000000000000009,0.145,178.08510650881095,15.000000443192894,
336.0,0.501224637000001,-14.9916239,1.0000000000000009,0.145,181.91489349118908,15.000000443192894,
337.0,1.501435400000001,-14.9246674,1.0000000000000009,0.145,185.7446808821025,15.00000017536653,
338.0,2.4949402800000007,-14.7910538,1.000000000000001,0.145,189.57446794542386,14.99999998384203,
339.0,3.4773023100000007,-14.5913801,1.000000000000001,0.145,193.40425540008897,15.000000152593577,
340.0,4.444133760000001,-14.3265371,1.000000000000001,0.145,197.23404312888215,14.999999671814935,
341.0,5.391116620000001,-13.9977093,1.000000000000001,0.145,201.06382970055773,15.000000135258224,
342.0,6.314021590000001,-13.6063633,1.0000000000000013,0.145,204.89361820620047,14.99999969635243,
343.0,7.208726410000001,-13.1542492,1.0000000000000013,0.145,208.72340402236216,15.000000282331069,
344.0,8.07123566,-12.643384,1.000000000000001,0.145,212.55319280307566,15.000000135023718,
345.0,8.8976965,-12.0760508,1.000000000000001,0.145,216.38297972831572,15.00000019767643,
346.0,9.68441772,-11.4547825,1.0000000000000013,0.145,220.21276690707296,14.999999623258537,
347.0,10.427886,-10.7823553,1.0000000000000013,0.145,224.04255194061375,14.999999741481135,
348.0,11.1247816,-10.0617714,1.0000000000000013,0.145,227.87233919579415,15.000000311785213,
349.0,11.7719908,-9.29624844,1.0000000000000013,0.145,231.70212739231377,15.0000000817829,
350.0,12.3666239,-8.48920631,1.000000000000001,0.145,235.53191629394408,15.000000348593163,
351.0,12.906024,-7.644249439999999,1.0000000000000013,0.145,239.36170338685378,15.00000016631721,
352.0,13.3877821,-6.765151979999999,1.0000000000000013,0.145,243.19148795358353,14.999999695652608,
353.0,13.8097486,-5.855839249999999,1.0000000000000013,0.145,247.0212766119258,15.000000323901414,
354.0,14.1700363,-4.920372959999999,1.000000000000001,0.145,250.85106340348244,14.999999960293895,
355.0,14.4670372,-3.962930919999999,1.000000000000001,0.145,254.6808510322444,14.999999560762523,
356.0,14.6994257,-2.987789869999999,1.000000000000001,0.145,258.5106380427874,15.000000140569837,
357.0,14.8661623,-1.999304289999999,1.000000000000001,0.145,262.3404256742727,14.999999972465123,
358.0,14.9665031,-1.0018894699999992,1.0000000000000009,0.145,266.17021288359035,14.999999918413549,
359.0,14.9665031,1.0018894700000012,2.000000000000001,0.145,273.82978711640965,14.99999991841355,
360.0,14.8661623,1.999304290000001,2.000000000000001,0.145,277.65957432572736,14.999999972465123,
361.0,14.6994257,2.9877898700000007,2.000000000000001,0.145,281.4893619572127,15.000000140569837,
362.0,14.4670372,3.9629309200000007,2.0000000000000004,0.145,285.3191489677556,14.999999560762523,
363.0,14.1700363,4.920372960000001,2.0000000000000004,0.145,289.14893659651756,14.999999960293895,
364.0,13.8097486,5.855839250000001,2.0000000000000004,0.145,292.97872338807423,15.000000323901414,
365.0,13.3877821,6.765151980000001,2.0000000000000004,0.145,296.80851204641647,14.99999969565261,
366.0,12.906024,7.644249440000001,2.0000000000000004,0.145,300.6382966131462,15.00000016631721,
367.0,12.3666239,8.48920631,2.0000000000000004,0.145,304.46808370605595,15.000000348593163,
368.0,11.7719908,9.29624844,2.0000000000000004,0.145,308.29787260768626,15.0000000817829,
369.0,11.1247816,10.0617714,2.0000000000000004,0.145,312.12766080420585,15.000000311785213,
370.0,10.427886,10.7823553,1.9999999999999998,0.145,315.95744805938625,14.999999741481135,
371.0,9.68441772,11.4547825,1.9999999999999998,0.145,319.78723309292707,14.999999623258537,
372.0,8.8976965,12.0760508,1.9999999999999998,0.145,323.6170202716843,15.00000019767643,
373.0,8.07123566,12.643384,1.9999999999999998,0.145,327.44680719692434,15.000000135023718,
374.0,7.208726409999999,13.1542492,1.9999999999999996,0.145,331.27659597763784,15.000000282331067,
375.0,6.314021589999999,13.6063633,1.9999999999999996,0.145,335.1063817937995,14.99999969635243,
376.0,5.391116619999999,13.9977093,1.9999999999999996,0.145,338.93617029944227,15.000000135258224,
377.0,4.444133759999999,14.3265371,1.9999999999999996,0.145,342.76595687111785,14.999999671814935,
378.0,3.477302309999999,14.5913801,1.9999999999999991,0.145,346.59574459991103,15.000000152593577,
379.0,2.494940279999999,14.7910538,1.9999999999999991,0.145,350.42553205457614,14.99999998384203,
380.0,1.5014353999999994,14.9246674,1.9999999999999991,0.145,354.2553191178975,15.00000017536653,
381.0,0.5012246369999992,14.9916239,1.9999999999999991,0.145,358.0851065088109,15.000000443192894,
382.0,-0.5012246370000008,14.9916239,1.9999999999999991,0.145,1.9148934911891047,15.000000443192894,
383.0,-1.5014354000000008,14.9246674,1.9999999999999991,0.145,5.744680882102443,15.00000017536653,
384.0,-2.4949402800000007,14.7910538,1.999999999999999,0.145,9.574467945423862,14.99999998384203,
385.0,-3.4773023100000007,14.5913801,1.999999999999999,0.145,13.40425540008897,15.000000152593577,
386.0,-4.444133760000001,14.3265371,1.999999999999999,0.145,17.23404312888215,14.999999671814935,
387.0,-5.391116620000001,13.9977093,1.999999999999999,0.145,21.06382970055779,15.000000135258224,
388.0,-6.314021590000001,13.6063633,1.9999999999999987,0.145,24.893618206200472,14.99999969635243,
389.0,-7.208726410000001,13.1542492,1.9999999999999987,0.145,28.72340402236216,15.000000282331069,
390.0,-8.07123566,12.643384,1.999999999999999,0.145,32.55319280307566,15.000000135023718,
391.0,-8.8976965,12.0760508,1.999999999999999,0.145,36.38297972831572,15.00000019767643,
392.0,-9.68441772,11.4547825,1.9999999999999987,0.145,40.21276690707293,14.999999623258537,
393.0,-10.427886,10.7823553,1.9999999999999987,0.145,44.04255194061375,14.999999741481135,
394.0,-11.1247816,10.0617714,1.9999999999999987,0.145,47.87233919579421,15.000000311785213,
395.0,-11.7719908,9.29624844,1.9999999999999987,0.145,51.7021273923138,15.0000000817829,
396.0,-12.3666239,8.48920631,1.999999999999999,0.145,55.53191629394405,15.000000348593163,
397.0,-12.906024,7.644249439999999,1.9999999999999987,0.145,59.361703386853776,15.00000016631721,
398.0,-13.3877821,6.765151979999999,1.9999999999999987,0.145,63.19148795358353,14.999999695652608,
399.0,-13.8097486,5.855839249999999,1.9999999999999987,0.145,67.02127661192583,15.000000323901414,
400.0,-14.1700363,4.920372959999999,1.999999999999999,0.145,70.85106340348244,14.999999960293895,
401.0,-14.4670372,3.962930919999999,1.999999999999999,0.145,74.68085103224439,14.999999560762523,
402.0,-14.6994257,2.987789869999999,1.999999999999999,0.145,78.51063804278738,15.000000140569837,
403.0,-14.8661623,1.999304289999999,1.999999999999999,0.145,82.3404256742727,14.999999972465123,
404.0,-14.9665031,1.0018894699999992,1.9999999999999991,0.145,86.17021288359035,14.999999918413549,
405.0,-15.0,-7.960204194457796e-16,1.9999999999999991,0.145,90.0,15.0,
406.0,-14.9665031,-1.001889470000001,1.9999999999999991,0.145,93.82978711640962,14.999999918413549,
407.0,-14.8661623,-1.9993042900000009,1.9999999999999993,0.145,97.6595743257273,14.999999972465123,
408.0,-14.6994257,-2.9877898700000007,1.9999999999999993,0.145,101.48936195721265,15.000000140569837,
409.0,-14.4670372,-3.9629309200000007,1.9999999999999993,0.145,105.31914896775558,14.999999560762523,
410.0,-14.1700363,-4.920372960000001,1.9999999999999993,0.145,109.14893659651756,14.999999960293895,
411.0,-13.8097486,-5.855839250000001,1.9999999999999996,0.55,112.9787233880742,15.000000323901414,
412.0,-13.3877821,-6.765151980000001,1.9999999999999996,0.55,116.80851204641647,14.99999969565261,
413.0,-12.906024,-7.644249440000001,1.9999999999999996,0.55,120.63829661314622,15.00000016631721,
414.0,-12.3666239,-8.48920631,1.9999999999999998,0.55,124.46808370605592,15.000000348593163,
415.0,-11.7719908,-9.29624844,2.0,0.145,128.2978726076862,15.0000000817829,
416.0,-11.1247816,-10.0617714,2.0,0.145,132.12766080420582,15.000000311785213,
417.0,-10.427886,-10.7823553,2.0,0.145,135.95744805938622,14.999999741481135,
418.0,-9.68441772,-11.4547825,2.0,0.145,139.78723309292704,14.999999623258537,
419.0,-8.8976965,-12.0760508,2.0000000000000004,0.145,143.61702027168428,15.00000019767643,
420.0,-8.07123566,-12.643384,2.0000000000000004,0.145,147.44680719692434,15.000000135023718,
421.0,-7.208726409999999,-13.1542492,2.0000000000000004,0.145,151.27659597763784,15.000000282331067,
422.0,-6.314021589999999,-13.6063633,2.0000000000000004,0.145,155.10638179379953,14.99999969635243,
423.0,-5.391116619999999,-13.9977093,2.0000000000000004,0.145,158.93617029944227,15.000000135258224,
424.0,-4.444133759999999,-14.3265371,2.0000000000000004,0.145,162.76595687111785,14.999999671814935,
425.0,-3.477302309999999,-14.5913801,2.000000000000001,0.145,166.59574459991103,15.000000152593577,
426.0,-2.494940279999999,-14.7910538,2.000000000000001,0.145,170.42553205457614,14.99999998384203,
427.0,-1.501435399999999,-14.9246674,2.000000000000001,0.145,174.25531911789753,15.00000017536653,
428.0,-0.501224636999999,-14.9916239,2.000000000000001,0.145,178.08510650881095,15.000000443192894,
429.0,0.501224637000001,-14.9916239,2.000000000000001,0.145,181.91489349118908,15.000000443192894,
430.0,1.5014354000000012,-14.9246674,2.000000000000001,0.145,185.7446808821025,15.00000017536653,
431.0,2.4949402800000007,-14.7910538,2.000000000000001,0.145,189.57446794542386,14.99999998384203,
432.0,3.4773023100000007,-14.5913801,2.000000000000001,0.145,193.40425540008897,15.000000152593577,
433.0,4.444133760000001,-14.3265371,2.0000000000000013,0.145,197.23404312888215,14.999999671814935,
434.0,5.391116620000001,-13.9977093,2.0000000000000013,0.145,201.06382970055773,15.000000135258224,
435.0,6.314021590000001,-13.6063633,2.0000000000000013,0.145,204.89361820620047,14.99999969635243,
436.0,7.208726410000001,-13.1542492,2.0000000000000013,0.145,208.72340402236216,15.000000282331069,
437.0,8.07123566,-12.643384,2.0000000000000013,0.145,212.55319280307566,15.000000135023718,
438.0,8.8976965,-12.0760508,2.0000000000000013,0.145,216.38297972831572,15.00000019767643,
439.0,9.68441772,-11.4547825,2.0000000000000013,0.145,220.21276690707296,14.999999623258537,
440.0,10.427886,-10.7823553,2.000000000000001,0.145,224.04255194061375,14.999999741481135,
441.0,11.1247816,-10.0617714,2.0000000000000013,0.145,227.87233919579415,15.000000311785213,
442.0,11.7719908,-9.29624844,2.0000000000000013,0.145,231.70212739231377,15.0000000817829,
443.0,12.3666239,-8.48920631,2.0000000000000013,0.145,235.53191629394408,15.000000348593163,
444.0,12.906024,-7.644249439999999,2.0000000000000013,0.145,239.36170338685378,15.00000016631721,
445.0,13.3877821,-6.765151979999999,2.0000000000000013,0.145,243.19148795358353,14.999999695652608,
446.0,13.8097486,-5.855839249999999,2.0000000000000013,0.145,247.0212766119258,15.000000323901414,
447.0,14.1700363,-4.920372959999999,2.0000000000000013,0.145,250.85106340348244,14.999999960293895,
448.0,14.4670372,-3.962930919999999,2.0000000000000013,0.145,254.6808510322444,14.999999560762523,
449.0,14.6994257,-2.987789869999999,2.000000000000001,0.145,258.5106380427874,15.000000140569837,
450.0,14.8661623,-1.9993042899999989,2.000000000000001,0.145,262.3404256742727,14.999999972465123,
451.0,14.9665031,-1.001889469999999,2.000000000000001,0.145,266.17021288359035,14.999999918413549,
452.0,14.9665031,1.0018894700000012,3.000000000000001,0.145,273.82978711640965,14.99999991841355,
453.0,14.8661623,1.999304290000001,3.000000000000001,0.145,277.65957432572736,14.999999972465123,
454.0,14.6994257,2.9877898700000007,3.000000000000001,0.145,281.4893619572127,15.000000140569837,
455.0,14.4670372,3.9629309200000007,3.0000000000000004,0.145,285.3191489677556,14.999999560762523,
456.0,14.1700363,4.920372960000001,3.0000000000000004,0.145,289.14893659651756,14.999999960293895,
457.0,13.8097486,5.855839250000001,3.0000000000000004,0.145,292.97872338807423,15.000000323901414,
458.0,13.3877821,6.765151980000001,3.0000000000000004,0.145,296.80851204641647,14.99999969565261,
459.0,12.906024,7.644249440000001,3.0000000000000004,0.145,300.6382966131462,15.00000016631721,
460.0,12.3666239,8.489206310000002,3.0000000000000004,0.145,304.46808370605595,15.000000348593163,
